"","year","grade","cumulative_gpa","term","gpa"
"734","2019",6,"2.714","2",2.714
"735","2019",8,"2","1",2.286
"736","2019",8,"2","2",1.714
"737","2019",6,"3.4285","1",3.571
"738","2019",6,"3.4285","2",3.286
"739","2019",8,"3.7855","1",3.857
"740","2019",8,"3.7855","2",3.714
"741","2019",7,"2.5","1",2.571
"742","2019",7,"2.5","2",2.429
"743","2019",8,"2.2145","1",2.286
"744","2019",8,"2.2145","2",2.143
"745","2019",7,"3.714","1",3.714
"746","2019",7,"3.714","2",3.714
"747","2019",8,"3.4285","1",3.571
"748","2019",8,"3.4285","2",3.286
"749","2019",8,"3","1",3.143
"750","2019",8,"3","2",2.857
"751","2019",8,"3.7855","1",3.857
"752","2019",8,"3.7855","2",3.714
"753","2019",8,"3","1",3.143
"754","2019",8,"3","2",2.857
"755","2019",6,"3.571","1",3.571
"756","2019",6,"3.571","2",3.571
"757","2019",6,"3","1",3
"758","2019",6,"3","2",3
"759","2019",7,"3.143","1",3
"760","2019",7,"3.143","2",3.286
"761","2019",6,"3.143","1",3.286
"762","2019",6,"3.143","2",3
"763","2019",8,"3.5","1",3.571
"764","2019",8,"3.5","2",3.429
"765","2019",8,"3.286","1",3.143
"766","2019",8,"3.286","2",3.429
"767","2019",7,"3.714","1",3.857
"768","2019",7,"3.714","2",3.571
"769","2019",6,"4","1",4
"770","2019",6,"4","2",4
"771","2019",8,"1.5715","1",1.857
"772","2019",8,"1.5715","2",1.286
"773","2019",7,"1.5","1",1.429
"774","2019",7,"1.5","2",1.571
"775","2019",7,"1.5","1",2.143
"776","2019",7,"1.5","2",0.857
"777","2019",7,"2.3575","1",2.429
"778","2019",7,"2.3575","2",2.286
"779","2019",8,"3.0715","1",3
"780","2019",8,"3.0715","2",3.143
"781","2019",8,"3.143","1",3.143
"782","2019",8,"3.143","2",3.143
"783","2019",8,"3","1",3.143
"784","2019",8,"3","2",2.857
"785","2019",8,"2.5715","1",2.429
"786","2019",8,"2.5715","2",2.714
"787","2019",7,"3.5","1",3.429
"788","2019",7,"3.5","2",3.571
"789","2019",8,"2","1",2.143
"790","2019",8,"2","2",1.857
"791","2019",8,"2.9285","1",2.857
"792","2019",8,"2.9285","2",3
"793","2019",7,"3.2855","1",3.571
"794","2019",7,"3.2855","2",3
"795","2019",6,"3.286","1",3.143
"796","2019",6,"3.286","2",3.429
"797","2019",8,"3.4285","1",3.571
"798","2019",8,"3.4285","2",3.286
"799","2019",6,"3.643","1",3.857
"800","2019",6,"3.643","2",3.429
"801","2019",6,"1.714","1",1.857
"802","2019",6,"1.714","2",1.571
"803","2019",6,"4","1",4
"804","2019",6,"4","2",4
"805","2019",7,"2.5","1",2.714
"806","2019",7,"2.5","2",2.286
"807","2019",6,"3.357","1",3.571
"808","2019",6,"3.357","2",3.143
"809","2019",6,"2.786","1",3.143
"810","2019",6,"2.786","2",2.429
"811","2019",8,"2.214","1",2.571
"812","2019",8,"2.214","2",1.857
"813","2019",6,"1.9285","1",2
"814","2019",6,"1.9285","2",1.857
"815","2019",7,"3.0715","1",3.286
"816","2019",7,"3.0715","2",2.857
"817","2019",6,"3.286","1",3.429
"818","2019",6,"3.286","2",3.143
"819","2019",8,"2.2145","1",2.286
"820","2019",8,"2.2145","2",2.143
"821","2019",7,"2.214","1",2.714
"822","2019",7,"2.214","2",1.714
"823","2019",7,"2.0715","1",2.429
"824","2019",7,"2.0715","2",1.714
"825","2019",7,"2.357","1",2.714
"826","2019",7,"2.357","2",2
"827","2019",8,"3.5","1",3.571
"828","2019",8,"3.5","2",3.429
"829","2019",6,"2.714","1",2.857
"830","2019",6,"2.714","2",2.571
"831","2019",7,"2.714","1",2.571
"832","2019",7,"2.714","2",2.857
"833","2019",8,"2.6425","1",2.714
"834","2019",8,"2.6425","2",2.571
"835","2019",8,"2.7855","1",2.714
"836","2019",8,"2.7855","2",2.857
"837","2019",8,"4","1",4
"838","2019",8,"4","2",4
"839","2019",7,"3.643","1",3.857
"840","2019",7,"3.643","2",3.429
"841","2019",6,"3.3575","1",3.429
"842","2019",6,"3.3575","2",3.286
"843","2019",8,"3","1",3
"844","2019",8,"3","2",3
"845","2019",8,"3.643","1",3.857
"846","2019",8,"3.643","2",3.429
"847","2019",8,"2.0715","1",2.429
"848","2019",8,"2.0715","2",1.714
"849","2019",6,"3","1",3
"850","2019",6,"3","2",3
"851","2019",8,"3.7855","1",3.857
"852","2019",8,"3.7855","2",3.714
"853","2019",8,"3.3575","1",3.429
"854","2019",8,"3.3575","2",3.286
"855","2019",6,"3.5715","1",3.714
"856","2019",6,"3.5715","2",3.429
"857","2019",6,"2.7855","1",3
"858","2019",6,"2.7855","2",2.571
"859","2019",6,"3.857","1",3.857
"860","2019",6,"3.857","2",3.857
"861","2019",6,"2.5715","1",3
"862","2019",6,"2.5715","2",2.143
"863","2019",7,"3.7855","1",3.714
"864","2019",7,"3.7855","2",3.857
"865","2019",7,"2.643","1",2.857
"866","2019",7,"2.643","2",2.429
"867","2019",6,"2","1",2.429
"868","2019",6,"2","2",1.571
"869","2019",8,"1.5","1",1.571
"870","2019",8,"1.5","2",1.429
"871","2019",8,"3.6425","1",3.571
"872","2019",8,"3.6425","2",3.714
"873","2019",8,"2.9285","1",3.286
"874","2019",8,"2.9285","2",2.571
"875","2019",8,"3.286","1",3.286
"876","2019",8,"3.286","2",3.286
"877","2019",8,"2.786","1",3.143
"878","2019",8,"2.786","2",2.429
"879","2019",6,"3","1",3.143
"880","2019",6,"3","2",2.857
"881","2019",8,"1.643","1",1.857
"882","2019",8,"1.643","2",1.429
"883","2019",8,"2.286","1",2.143
"884","2019",8,"2.286","2",2.429
"885","2019",6,"3.4285","1",3.286
"886","2019",6,"3.4285","2",3.571
"887","2019",6,"3.143","1",3.286
"888","2019",6,"3.143","2",3
"889","2019",8,"1.5715","1",2
"890","2019",8,"1.5715","2",1.143
"891","2019",7,"2.9285","1",3
"892","2019",7,"2.9285","2",2.857
"893","2019",7,"3.286","1",3.286
"894","2019",7,"3.286","2",3.286
"895","2019",6,"2.143","1",2.143
"896","2019",6,"2.143","2",2.143
"897","2019",8,"3.143","1",3
"898","2019",8,"3.143","2",3.286
"899","2019",8,"3","1",2.714
"900","2019",8,"3","2",3.286
"901","2019",6,"3.5715","1",3.714
"902","2019",6,"3.5715","2",3.429
"903","2019",6,"3.6425","1",3.714
"904","2019",6,"3.6425","2",3.571
"905","2019",8,"3.2145","1",3.143
"906","2019",8,"3.2145","2",3.286
"907","2019",8,"1.5715","1",1.714
"908","2019",8,"1.5715","2",1.429
"909","2019",7,"2.7855","1",2.714
"910","2019",7,"2.7855","2",2.857
"911","2019",7,"2.143","1",2.143
"912","2019",7,"2.143","2",2.143
"913","2019",6,"3.214","1",3.714
"914","2019",6,"3.214","2",2.714
"915","2019",7,"2.5","1",2.714
"916","2019",7,"2.5","2",2.286
"917","2019",7,"2.571","1",2.571
"918","2019",7,"2.571","2",2.571
"919","2019",8,"1.5","1",2
"920","2019",8,"1.5","2",1
"921","2019",8,"3.4285","1",3.571
"922","2019",8,"3.4285","2",3.286
"923","2019",6,"3.857","1",3.857
"924","2019",6,"3.857","2",3.857
"925","2019",7,"3.286","1",3.286
"926","2019",7,"3.286","2",3.286
"927","2019",6,"3.7855","1",3.714
"928","2019",6,"3.7855","2",3.857
"929","2019",7,"1.7145","1",2
"930","2019",7,"1.7145","2",1.429
"931","2019",7,"3","1",3.143
"932","2019",7,"3","2",2.857
"933","2019",7,"3.2145","1",3
"934","2019",7,"3.2145","2",3.429
"935","2019",8,"3.714","1",3.714
"936","2019",8,"3.714","2",3.714
"937","2019",6,"3.714","1",3.714
"938","2019",6,"3.714","2",3.714
"939","2019",7,"3","1",3
"940","2019",7,"3","2",3
"941","2019",6,"2.286","1",2.286
"942","2019",6,"2.286","2",2.286
"943","2019",8,"3.357","1",3.571
"944","2019",8,"3.357","2",3.143
"945","2019",6,"3.5715","1",3.714
"946","2019",6,"3.5715","2",3.429
"947","2019",8,"3.143","1",3.286
"948","2019",8,"3.143","2",3
"949","2019",6,"3","1",3
"950","2019",6,"3","2",3
"951","2019",8,"3.643","1",3.857
"952","2019",8,"3.643","2",3.429
"953","2019",8,"2.6425","1",2.714
"954","2019",8,"2.6425","2",2.571
"955","2019",6,"2.286","1",2.286
"956","2019",6,"2.286","2",2.286
"957","2019",8,"2.5","1",2.571
"958","2019",8,"2.5","2",2.429
"959","2019",6,"3.1425","1",3.714
"960","2019",6,"3.1425","2",2.571
"961","2019",7,"1.857","1",2
"962","2019",7,"1.857","2",1.714
"963","2019",8,"2.714","1",2.714
"964","2019",8,"2.714","2",2.714
"965","2019",7,"3","1",3.143
"966","2019",7,"3","2",2.857
"967","2019",6,"1.7855","1",1.857
"968","2019",6,"1.7855","2",1.714
"969","2019",8,"2.0715","1",2.143
"970","2019",8,"2.0715","2",2
"971","2019",8,"2.857","1",3
"972","2019",8,"2.857","2",2.714
"973","2019",6,"3.429","1",3.429
"974","2019",6,"3.429","2",3.429
"975","2019",7,"2.5","1",2.857
"976","2019",7,"2.5","2",2.143
"977","2019",7,"2.571","1",2.571
"978","2019",7,"2.571","2",2.571
"979","2019",8,"0.5715","1",0.714
"980","2019",8,"0.5715","2",0.429
"981","2019",6,"2","1",2.143
"982","2019",6,"2","2",1.857
"983","2019",7,"2.5715","1",2.714
"984","2019",7,"2.5715","2",2.429
"985","2019",8,"2.429","1",2.429
"986","2019",8,"2.429","2",2.429
"987","2019",8,"2.857","1",3
"988","2019",8,"2.857","2",2.714
"989","2019",8,"2.2145","1",2.286
"990","2019",8,"2.2145","2",2.143
"991","2019",8,"1.7855","1",1.857
"992","2019",8,"1.7855","2",1.714
"993","2019",6,"2.9285","1",3
"994","2019",6,"2.9285","2",2.857
"995","2019",8,"2.214","1",2.571
"996","2019",8,"2.214","2",1.857
"997","2019",6,"3.5","1",3.429
"998","2019",6,"3.5","2",3.571
"999","2019",6,"1.7855","1",2
"1000","2019",6,"1.7855","2",1.571
"1001","2019",8,"1.9285","1",2.143
"1002","2019",8,"1.9285","2",1.714
"1003","2019",7,"2.6425","1",2.571
"1004","2019",7,"2.6425","2",2.714
"1005","2019",8,"2.7855","1",3
"1006","2019",8,"2.7855","2",2.571
"1007","2019",7,"1.643","1",1.429
"1008","2019",7,"1.643","2",1.857
"1009","2019",6,"2.857","1",2.857
"1010","2019",6,"2.857","2",2.857
"1011","2019",8,"3.0715","1",3.143
"1012","2019",8,"3.0715","2",3
"1013","2019",8,"2.3575","1",2.286
"1014","2019",8,"2.3575","2",2.429
"1015","2019",6,"3.643","1",3.857
"1016","2019",6,"3.643","2",3.429
"1017","2019",8,"0.714","1",0.714
"1018","2019",8,"0.714","2",0.714
"1019","2019",6,"3","1",3.143
"1020","2019",6,"3","2",2.857
"1021","2019",6,"2.5715","1",2.714
"1022","2019",6,"2.5715","2",2.429
"1023","2019",6,"3.429","1",3.429
"1024","2019",6,"3.429","2",3.429
"1025","2019",8,"3.6425","1",3.714
"1026","2019",8,"3.6425","2",3.571
"1027","2019",6,"2.4285","1",2.857
"1028","2019",6,"2.4285","2",2
"1029","2019",8,"2.9285","1",3.143
"1030","2019",8,"2.9285","2",2.714
"1031","2019",6,"3.429","1",3.429
"1032","2019",6,"3.429","2",3.429
"1033","2019",7,"2.857","1",2.857
"1034","2019",7,"2.857","2",2.857
"1035","2019",6,"3.3575","1",3.286
"1036","2019",6,"3.3575","2",3.429
"1037","2019",7,"2.5","1",2.571
"1038","2019",7,"2.5","2",2.429
"1039","2019",8,"2.7855","1",2.857
"1040","2019",8,"2.7855","2",2.714
"1041","2019",8,"2.7145","1",3
"1042","2019",8,"2.7145","2",2.429
"1043","2019",6,"2.9285","1",3.143
"1044","2019",6,"2.9285","2",2.714
"1045","2019",7,"2.571","1",2.571
"1046","2019",7,"2.571","2",2.571
"1047","2019",6,"2","1",2.143
"1048","2019",6,"2","2",1.857
"1049","2019",8,"3.2145","1",3.286
"1050","2019",8,"3.2145","2",3.143
"1051","2019",6,"3","1",3.143
"1052","2019",6,"3","2",2.857
"1053","2019",8,"1.7145","1",1.286
"1054","2019",8,"1.7145","2",2.143
"1055","2019",7,"3.286","1",3.286
"1056","2019",7,"3.286","2",3.286
"1057","2019",6,"3","1",3.286
"1058","2019",6,"3","2",2.714
"1059","2019",6,"2.357","1",2.857
"1060","2019",6,"2.357","2",1.857
"1061","2019",8,"2.9285","1",3
"1062","2019",8,"2.9285","2",2.857
"1063","2019",8,"2.6425","1",2.714
"1064","2019",8,"2.6425","2",2.571
"1065","2019",6,"3.7855","1",4
"1066","2019",6,"3.7855","2",3.571
"1067","2019",6,"1.357","1",1.714
"1068","2019",6,"1.357","2",1
"1069","2019",6,"2.286","1",2.286
"1070","2019",6,"2.286","2",2.286
"1071","2019",7,"3.286","1",3.429
"1072","2019",7,"3.286","2",3.143
"1073","2019",6,"3.0715","1",3.429
"1074","2019",6,"3.0715","2",2.714
"1075","2019",8,"2.714","1",2.714
"1076","2019",8,"2.714","2",2.714
"1077","2019",6,"1.857","1",2.143
"1078","2019",6,"1.857","2",1.571
"1079","2019",6,"2","1",2.143
"1080","2019",6,"2","2",1.857
"1081","2019",8,"1.571","1",1.571
"1082","2019",8,"1.571","2",1.571
"1083","2019",7,"2.357","1",2.571
"1084","2019",7,"2.357","2",2.143
"1085","2019",7,"1.5715","1",1.857
"1086","2019",7,"1.5715","2",1.286
"1087","2019",7,"2.143","1",2.429
"1088","2019",7,"2.143","2",1.857
"1089","2019",6,"2.0715","1",1.714
"1090","2019",6,"2.0715","2",2.429
"1091","2019",6,"2.7855","1",2.857
"1092","2019",6,"2.7855","2",2.714
"1093","2019",6,"2.357","1",2.714
"1094","2019",6,"2.357","2",2
"1095","2019",6,"3.286","1",3.429
"1096","2019",6,"3.286","2",3.143
"1097","2019",7,"2.5","1",2.571
"1098","2019",7,"2.5","2",2.429
"1099","2019",6,"1.7855","1",2
"1100","2019",6,"1.7855","2",1.571
"1101","2019",8,"3.2145","1",3.286
"1102","2019",8,"3.2145","2",3.143
"1103","2019",8,"2.643","1",3
"1104","2019",8,"2.643","2",2.286
"1105","2019",8,"3.4285","1",3.857
"1106","2019",8,"3.4285","2",3
"1107","2019",7,"1.7855","1",2
"1108","2019",7,"1.7855","2",1.571
"1109","2019",7,"3.857","1",3.857
"1110","2019",7,"3.857","2",3.857
"1111","2019",8,"2.2855","1",2.571
"1112","2019",8,"2.2855","2",2
"1113","2019",8,"3.143","1",3.286
"1114","2019",8,"3.143","2",3
"1115","2019",8,"2.357","1",2.571
"1116","2019",8,"2.357","2",2.143
"1117","2019",8,"3.9285","1",4
"1118","2019",8,"3.9285","2",3.857
"1119","2019",6,"3.5","1",3.571
"1120","2019",6,"3.5","2",3.429
"1121","2019",8,"1.214","1",0.714
"1122","2019",8,"1.214","2",1.714
"1123","2019",7,"2.6425","1",2.714
"1124","2019",7,"2.6425","2",2.571
"1125","2019",8,"3.143","1",3.429
"1126","2019",8,"3.143","2",2.857
"1127","2019",7,"2.714","1",2.714
"1128","2019",7,"2.714","2",2.714
"1129","2019",7,"1.4285","1",1.571
"1130","2019",7,"1.4285","2",1.286
"1131","2019",8,"3.5","1",3.714
"1132","2019",8,"3.5","2",3.286
"1133","2019",6,"2.7145","1",3.143
"1134","2019",6,"2.7145","2",2.286
"1135","2019",6,"3.2855","1",3.571
"1136","2019",6,"3.2855","2",3
"1137","2019",6,"2.2145","1",2.429
"1138","2019",6,"2.2145","2",2
"1139","2019",6,"3.143","1",3.286
"1140","2019",6,"3.143","2",3
"1141","2019",6,"3.7855","1",3.714
"1142","2019",6,"3.7855","2",3.857
"1143","2019",7,"1.9285","1",2
"1144","2019",7,"1.9285","2",1.857
"1145","2019",8,"2.4285","1",2.571
"1146","2019",8,"2.4285","2",2.286
"1147","2019",6,"3.571","1",3.571
"1148","2019",6,"3.571","2",3.571
"1149","2019",7,"1.714","1",1.857
"1150","2019",7,"1.714","2",1.571
"1151","2019",7,"3.214","1",3.571
"1152","2019",7,"3.214","2",2.857
"1153","2019",8,"3.286","1",3.286
"1154","2019",8,"3.286","2",3.286
"1155","2019",7,"3.714","1",3.714
"1156","2019",7,"3.714","2",3.714
"1157","2019",8,"1.6425","1",1.714
"1158","2019",8,"1.6425","2",1.571
"1159","2019",8,"3.2145","1",3.286
"1160","2019",8,"3.2145","2",3.143
"1161","2019",8,"2.5","1",2.857
"1162","2019",8,"2.5","2",2.143
"1163","2019",6,"2.5","1",2.714
"1164","2019",6,"2.5","2",2.286
"1165","2019",8,"2.9285","1",2.857
"1166","2019",8,"2.9285","2",3
"1167","2019",8,"2.9285","1",2.714
"1168","2019",8,"2.9285","2",3.143
"1169","2019",8,"3.2145","1",3.143
"1170","2019",8,"3.2145","2",3.286
"1171","2019",6,"3.9285","1",4
"1172","2019",6,"3.9285","2",3.857
"1173","2019",8,"2.643","1",2.857
"1174","2019",8,"2.643","2",2.429
"1175","2019",6,"2.857","1",3
"1176","2019",6,"2.857","2",2.714
"1177","2019",6,"0.9285","1",1
"1178","2019",6,"0.9285","2",0.857
"1179","2019",7,"3.357","1",3.571
"1180","2019",7,"3.357","2",3.143
"1181","2019",7,"3.643","1",3.857
"1182","2019",7,"3.643","2",3.429
"1183","2019",8,"2.9285","1",3
"1184","2019",8,"2.9285","2",2.857
"1185","2019",6,"3.5","1",3.571
"1186","2019",6,"3.5","2",3.429
"1187","2019",7,"3.0715","1",3.429
"1188","2019",7,"3.0715","2",2.714
"1189","2019",7,"2.714","1",2.857
"1190","2019",7,"2.714","2",2.571
"1191","2019",8,"2.9285","1",3
"1192","2019",8,"2.9285","2",2.857
"1193","2019",7,"3.143","1",3.143
"1194","2019",7,"3.143","2",3.143
"1195","2019",8,"2.571","1",2.571
"1196","2019",8,"2.571","2",2.571
"1197","2019",8,"2.643","1",2.857
"1198","2019",8,"2.643","2",2.429
"1199","2019",6,"1.7855","1",1.857
"1200","2019",6,"1.7855","2",1.714
"1201","2019",8,"3.357","1",3.143
"1202","2019",8,"3.357","2",3.571
"1203","2019",6,"3.7855","1",3.857
"1204","2019",6,"3.7855","2",3.714
"1205","2019",8,"3.857","1",3.857
"1206","2019",8,"3.857","2",3.857
"1207","2019",8,"4","1",4
"1208","2019",8,"4","2",4
"1209","2019",8,"1.5","1",1.571
"1210","2019",8,"1.5","2",1.429
"1211","2019",7,"3.429","1",3.429
"1212","2019",7,"3.429","2",3.429
"1213","2019",6,"2.4285","1",2.714
"1214","2019",6,"2.4285","2",2.143
"1215","2019",8,"1.7855","1",1.714
"1216","2019",8,"1.7855","2",1.857
"1217","2019",6,"2.5","1",3.143
"1218","2019",6,"2.5","2",1.857
"1219","2019",6,"3.7855","1",3.714
"1220","2019",6,"3.7855","2",3.857
"1221","2019",6,"3.571","1",3.571
"1222","2019",6,"3.571","2",3.571
"1223","2019",7,"3.714","1",3.714
"1224","2019",7,"3.714","2",3.714
"1225","2019",7,"3.2855","1",3.571
"1226","2019",7,"3.2855","2",3
"1227","2019",8,"2.714","1",2.857
"1228","2019",8,"2.714","2",2.571
"1229","2019",7,"2.5715","1",2.714
"1230","2019",7,"2.5715","2",2.429
"1231","2019",6,"2","1",2
"1232","2019",6,"2","2",2
"1233","2019",8,"1.857","1",2.143
"1234","2019",8,"1.857","2",1.571
"1235","2019",8,"2.857","1",2.714
"1236","2019",8,"2.857","2",3
"1237","2019",6,"3.5715","1",3.714
"1238","2019",6,"3.5715","2",3.429
"1239","2019",7,"2.857","1",3
"1240","2019",7,"2.857","2",2.714
"1241","2019",6,"3.7855","1",3.714
"1242","2019",6,"3.7855","2",3.857
"1243","2019",8,"3.2855","1",3.571
"1244","2019",8,"3.2855","2",3
"1245","2019",8,"3.857","1",3.714
"1246","2019",8,"3.857","2",4
"1247","2019",6,"2.143","1",2.286
"1248","2019",6,"2.143","2",2
"1249","2019",7,"2","1",2.143
"1250","2019",7,"2","2",1.857
"1251","2019",8,"4","1",4
"1252","2019",8,"4","2",4
"1253","2019",6,"3.2855","1",4
"1254","2019",6,"3.2855","2",2.571
"1255","2019",7,"2.4765","1",2.667
"1256","2019",7,"2.4765","2",2.286
"1257","2019",6,"2.9285","1",3
"1258","2019",6,"2.9285","2",2.857
"1259","2019",6,"1.9285","1",2.286
"1260","2019",6,"1.9285","2",1.571
"1261","2019",8,"1.714","1",1.857
"1262","2019",8,"1.714","2",1.571
"1263","2019",7,"2.286","1",2.429
"1264","2019",7,"2.286","2",2.143
"1265","2019",8,"3.0715","1",3.286
"1266","2019",8,"3.0715","2",2.857
"1267","2019",6,"2.571","1",2.571
"1268","2019",6,"2.571","2",2.571
"1269","2019",7,"3.714","1",3.714
"1270","2019",7,"3.714","2",3.714
"1271","2019",8,"2.5715","1",2.429
"1272","2019",8,"2.5715","2",2.714
"1273","2019",6,"3.7855","1",3.857
"1274","2019",6,"3.7855","2",3.714
"1275","2019",8,"3.643","1",3.429
"1276","2019",8,"3.643","2",3.857
"1277","2019",7,"3.7855","1",3.714
"1278","2019",7,"3.7855","2",3.857
"1279","2019",7,"2.2145","1",2.286
"1280","2019",7,"2.2145","2",2.143
"1281","2019",7,"2.3575","1",2.286
"1282","2019",7,"2.3575","2",2.429
"1283","2019",6,"3.1425","1",3.571
"1284","2019",6,"3.1425","2",2.714
"1285","2019",7,"3","1",3.143
"1286","2019",7,"3","2",2.857
"1287","2019",6,"3.7855","1",3.714
"1288","2019",6,"3.7855","2",3.857
"1289","2019",7,"2.857","1",2.857
"1290","2019",7,"2.857","2",2.857
"1291","2019",6,"2.857","1",3
"1292","2019",6,"2.857","2",2.714
"1293","2019",7,"2.714","1",2.857
"1294","2019",7,"2.714","2",2.571
"1295","2019",7,"2.5","1",2.286
"1296","2019",7,"2.5","2",2.714
"1297","2019",6,"3.143","1",3.429
"1298","2019",6,"3.143","2",2.857
"1299","2019",7,"3","1",3.143
"1300","2019",7,"3","2",2.857
"1301","2019",8,"3.4285","1",3.714
"1302","2019",8,"3.4285","2",3.143
"1303","2019",8,"3.7855","1",3.571
"1304","2019",8,"3.7855","2",4
"1305","2019",6,"3.714","1",3.571
"1306","2019",6,"3.714","2",3.857
"1307","2019",8,"3.571","1",3.571
"1308","2019",8,"3.571","2",3.571
"1309","2019",7,"4","1",4
"1310","2019",7,"4","2",4
"1311","2019",6,"3","1",3
"1312","2019",6,"3","2",3
"1313","2019",6,"3.6425","1",3.714
"1314","2019",6,"3.6425","2",3.571
"1315","2019",6,"3.143","1",3.429
"1316","2019",6,"3.143","2",2.857
"1317","2019",8,"0.857","1",1.143
"1318","2019",8,"0.857","2",0.571
"1319","2019",7,"2.5715","1",3
"1320","2019",7,"2.5715","2",2.143
"1321","2019",6,"3.857","1",3.857
"1322","2019",6,"3.857","2",3.857
"1323","2019",8,"2.357","1",2.571
"1324","2019",8,"2.357","2",2.143
"1325","2019",6,"3.0715","1",3.429
"1326","2019",6,"3.0715","2",2.714
"1327","2019",6,"3.286","1",3.143
"1328","2019",6,"3.286","2",3.429
"1329","2019",7,"3.0715","1",3.143
"1330","2019",7,"3.0715","2",3
"1331","2019",7,"2.9285","1",3
"1332","2019",7,"2.9285","2",2.857
"1333","2019",6,"3.5","1",3.714
"1334","2019",6,"3.5","2",3.286
"1335","2019",8,"3.143","1",3.143
"1336","2019",8,"3.143","2",3.143
"1337","2019",8,"2.143","1",2.286
"1338","2019",8,"2.143","2",2
"1339","2019",6,"3","1",3
"1340","2019",6,"3","2",3
"1341","2019",6,"4","1",4
"1342","2019",6,"4","2",4
"1343","2019",7,"2.857","1",2.857
"1344","2019",7,"2.857","2",2.857
"1345","2019",8,"3.2145","1",3.286
"1346","2019",8,"3.2145","2",3.143
"1347","2019",7,"2.571","1",2.571
"1348","2019",7,"2.571","2",2.571
"1349","2019",8,"2.857","1",2.714
"1350","2019",8,"2.857","2",3
"1351","2019",8,"2.571","1",2.571
"1352","2019",8,"2.571","2",2.571
"1353","2019",6,"3","1",2.857
"1354","2019",6,"3","2",3.143
"1355","2019",8,"2.857","1",3
"1356","2019",8,"2.857","2",2.714
"1357","2019",7,"2.857","1",2.857
"1358","2019",7,"2.857","2",2.857
"1359","2019",6,"3.4285","1",3.571
"1360","2019",6,"3.4285","2",3.286
"1361","2019",6,"3.714","1",3.714
"1362","2019",6,"3.714","2",3.714
"1363","2019",6,"3.143","1",3.286
"1364","2019",6,"3.143","2",3
"1365","2019",7,"2.1425","1",2.571
"1366","2019",7,"2.1425","2",1.714
"1367","2019",8,"1.143","1",1
"1368","2019",8,"1.143","2",1.286
"1369","2019",6,"3.3575","1",3.429
"1370","2019",6,"3.3575","2",3.286
"1371","2019",6,"2.357","1",2.714
"1372","2019",6,"2.357","2",2
"1373","2019",7,"2.2145","1",2.286
"1374","2019",7,"2.2145","2",2.143
"1375","2019",8,"2.714","1",2.857
"1376","2019",8,"2.714","2",2.571
"1377","2019",7,"2.2145","1",2.143
"1378","2019",7,"2.2145","2",2.286
"1379","2019",6,"3.6425","1",3.714
"1380","2019",6,"3.6425","2",3.571
"1381","2019",8,"2","1",2.143
"1382","2019",8,"2","2",1.857
"1383","2019",8,"3.0715","1",3.286
"1384","2019",8,"3.0715","2",2.857
"1385","2019",8,"3.5","1",3.571
"1386","2019",8,"3.5","2",3.429
"1387","2019",6,"3.5","1",3.714
"1388","2019",6,"3.5","2",3.286
"1389","2019",6,"3.3575","1",3.429
"1390","2019",6,"3.3575","2",3.286
"1391","2019",8,"2.571","1",2.571
"1392","2019",8,"2.571","2",2.571
"1393","2019",6,"3.5","1",3.571
"1394","2019",6,"3.5","2",3.429
"1395","2019",8,"3.0715","1",3.286
"1396","2019",8,"3.0715","2",2.857
"1397","2019",7,"3","1",3
"1398","2019",7,"3","2",3
"1399","2019",8,"2.9285","1",2.714
"1400","2019",8,"2.9285","2",3.143
"1401","2019",8,"2.5","1",2.429
"1402","2019",8,"2.5","2",2.571
"1403","2019",6,"1.143","1",1.286
"1404","2019",6,"1.143","2",1
"1405","2019",7,"2.286","1",2.429
"1406","2019",7,"2.286","2",2.143
"1407","2019",7,"3.7855","1",3.714
"1408","2019",7,"3.7855","2",3.857
"1409","2019",6,"2.7145","1",3
"1410","2019",6,"2.7145","2",2.429
"1411","2019",6,"2.4285","1",2.571
"1412","2019",6,"2.4285","2",2.286
"1413","2019",7,"3.857","1",3.857
"1414","2019",7,"3.857","2",3.857
"1415","2019",6,"2.5","1",2.429
"1416","2019",6,"2.5","2",2.571
"1417","2019",8,"1.5","1",1.571
"1418","2019",8,"1.5","2",1.429
"1419","2019",6,"2.5","1",2.857
"1420","2019",6,"2.5","2",2.143
"1421","2019",8,"2.7855","1",2.857
"1422","2019",8,"2.7855","2",2.714
"1423","2019",6,"3.571","1",3.571
"1424","2019",6,"3.571","2",3.571
"1425","2019",6,"3.643","1",3.857
"1426","2019",6,"3.643","2",3.429
"1427","2019",8,"3.9285","1",3.857
"1428","2019",8,"3.9285","2",4
"1429","2019",7,"3.3575","1",3.286
"1430","2019",7,"3.3575","2",3.429
"1431","2019",6,"3.214","1",3.571
"1432","2019",6,"3.214","2",2.857
"1433","2019",7,"3.0715","1",3.143
"1434","2019",7,"3.0715","2",3
"1435","2019",7,"2.4285","1",2.857
"1436","2019",7,"2.4285","2",2
"1437","2019",8,"3.4285","1",3.286
"1438","2019",8,"3.4285","2",3.571
"1439","2019",7,"3.357","1",3.143
"1440","2019",7,"3.357","2",3.571
"1441","2019",8,"2.857","1",3
"1442","2019",8,"2.857","2",2.714
"1443","2019",8,"4","1",4
"1444","2019",8,"4","2",4
"1445","2019",7,"2.1425","1",2.571
"1446","2019",7,"2.1425","2",1.714
"1447","2019",6,"3.9285","1",4
"1448","2019",6,"3.9285","2",3.857
